StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade,EngagementScore,Consistency,StressImpact,TechScore,ResourceUsage,StudyEfficiency,AttendanceImpact,RiskScore
18,95,2,0,1,1,1,29,2,19,1,53,99,0,2,0,71.87272727272727,0.18947368421052632,0.1111111111111111,6.0,18.666666666666668,5.5,0.0,13.05090909090909
18,95,2,0,1,1,1,18,1,12,0,85,51,0,2,3,58.27272727272727,0.18947368421052632,0.1111111111111111,3.8999999999999995,29.0,2.8333333333333335,0.031578947368421054,18.490909090909092
18,95,2,1,2,1,1,28,2,14,1,55,57,1,0,2,72.27272727272728,0.18947368421052632,0.0,4.9,19.333333333333332,3.1666666666666665,0.021052631578947368,12.090909090909088
18,95,2,1,2,1,1,29,2,19,1,53,99,0,2,0,71.87272727272727,0.18947368421052632,0.1111111111111111,6.0,18.666666666666668,5.5,0.0,13.05090909090909
18,95,2,1,2,1,1,18,1,12,0,85,51,0,2,3,58.27272727272727,0.18947368421052632,0.1111111111111111,3.8999999999999995,29.0,2.8333333333333335,0.031578947368421054,18.490909090909092
17,91,1,0,2,1,1,23,3,19,0,94,81,1,2,1,53.590909090909086,0.18681318681318682,0.11764705882352941,6.4,31.666666666666668,4.764705882352941,0.01098901098901099,21.163636363636368
17,91,1,0,2,1,1,28,2,9,0,54,75,1,2,1,45.59090909090909,0.18681318681318682,0.11764705882352941,3.3999999999999995,18.333333333333332,4.411764705882353,0.01098901098901099,24.363636363636367
17,91,1,1,1,1,1,23,3,19,0,94,81,1,2,1,53.590909090909086,0.18681318681318682,0.11764705882352941,6.4,31.666666666666668,4.764705882352941,0.01098901098901099,21.163636363636368
17,91,1,1,1,1,1,28,2,9,0,54,75,1,2,1,45.59090909090909,0.18681318681318682,0.11764705882352941,3.3999999999999995,18.333333333333332,4.411764705882353,0.01098901098901099,24.363636363636367
17,91,0,1,0,1,1,23,3,19,0,94,81,1,2,1,48.590909090909086,0.18681318681318682,0.11764705882352941,6.4,31.333333333333332,4.764705882352941,0.01098901098901099,23.163636363636368
17,91,0,1,0,1,1,28,2,9,0,54,75,1,2,1,40.59090909090909,0.18681318681318682,0.11764705882352941,3.3999999999999995,18.0,4.411764705882353,0.01098901098901099,26.363636363636367
17,91,0,1,1,1,1,23,3,19,0,94,81,1,2,1,48.590909090909086,0.18681318681318682,0.11764705882352941,6.4,31.333333333333332,4.764705882352941,0.01098901098901099,23.163636363636368
17,91,0,1,1,1,1,28,2,9,0,54,75,1,2,1,40.59090909090909,0.18681318681318682,0.11764705882352941,3.3999999999999995,18.0,4.411764705882353,0.01098901098901099,26.363636363636367
22,71,2,1,2,1,0,22,1,1,1,59,61,1,2,2,71.0,0.30985915492957744,0.09090909090909091,1.0,20.666666666666668,2.772727272727273,0.028169014084507043,18.200000000000003
22,71,2,1,2,1,0,22,1,8,1,73,97,1,2,0,73.8,0.30985915492957744,0.09090909090909091,3.0999999999999996,25.333333333333332,4.409090909090909,0.0,17.080000000000005
22,71,2,1,2,1,0,28,1,2,0,51,57,1,2,2,49.4,0.30985915492957744,0.09090909090909091,1.2999999999999998,17.666666666666668,2.590909090909091,0.028169014084507043,26.840000000000003
22,71,1,0,1,0,0,22,1,1,1,59,61,1,2,2,66.0,0.30985915492957744,0.09090909090909091,0.7,20.333333333333332,2.772727272727273,0.028169014084507043,20.200000000000003
22,71,1,0,1,0,0,22,1,8,1,73,97,1,2,0,68.8,0.30985915492957744,0.09090909090909091,2.8,25.0,4.409090909090909,0.0,19.080000000000005
22,71,1,0,1,0,0,28,1,2,0,51,57,1,2,2,44.4,0.30985915492957744,0.09090909090909091,1.0,17.333333333333332,2.590909090909091,0.028169014084507043,28.840000000000003
22,71,1,1,0,1,0,22,1,1,1,59,61,1,2,2,66.0,0.30985915492957744,0.09090909090909091,1.0,20.333333333333332,2.772727272727273,0.028169014084507043,20.200000000000003
22,71,1,1,0,1,0,22,1,8,1,73,97,1,2,0,68.8,0.30985915492957744,0.09090909090909091,3.0999999999999996,25.0,4.409090909090909,0.0,19.080000000000005
22,71,1,1,0,1,0,28,1,2,0,51,57,1,2,2,44.4,0.30985915492957744,0.09090909090909091,1.2999999999999998,17.333333333333332,2.590909090909091,0.028169014084507043,28.840000000000003
22,71,0,1,0,1,0,22,1,1,1,59,61,1,2,2,61.0,0.30985915492957744,0.09090909090909091,1.0,20.0,2.772727272727273,0.028169014084507043,22.200000000000003
22,71,0,1,0,1,0,22,1,8,1,73,97,1,2,0,63.8,0.30985915492957744,0.09090909090909091,3.0999999999999996,24.666666666666668,4.409090909090909,0.0,21.080000000000005
22,71,0,1,0,1,0,28,1,2,0,51,57,1,2,2,39.4,0.30985915492957744,0.09090909090909091,1.2999999999999998,17.0,2.590909090909091,0.028169014084507043,30.840000000000003
25,60,2,0,1,1,0,22,0,6,1,55,90,1,0,0,70.04545454545455,0.4166666666666667,0.0,2.5,19.333333333333332,3.6,0.0,19.981818181818184
25,60,2,1,1,1,0,22,0,6,1,55,90,1,0,0,70.04545454545455,0.4166666666666667,0.0,2.5,19.333333333333332,3.6,0.0,19.981818181818184
27,74,1,0,2,0,1,23,2,16,0,58,98,1,1,0,49.80909090909091,0.36486486486486486,0.037037037037037035,5.2,19.666666666666668,3.6296296296296298,0.0,25.676363636363636
27,74,1,0,2,0,1,28,2,20,0,84,61,1,0,2,55.009090909090915,0.36486486486486486,0.0,6.4,28.333333333333332,2.259259259259259,0.02702702702702703,23.196363636363635
27,74,1,0,2,0,1,21,0,10,1,54,44,1,0,3,69.00909090909092,0.36486486486486486,0.0,3.4,18.666666666666668,1.6296296296296295,0.04054054054054054,17.596363636363634
27,74,0,1,2,0,1,23,2,16,0,58,98,1,1,0,44.80909090909091,0.36486486486486486,0.037037037037037035,5.2,19.333333333333332,3.6296296296296298,0.0,27.676363636363636
27,74,0,1,2,0,1,28,2,20,0,84,61,1,0,2,50.009090909090915,0.36486486486486486,0.0,6.4,28.0,2.259259259259259,0.02702702702702703,25.196363636363635
27,74,0,1,2,0,1,21,0,10,1,54,44,1,0,3,64.00909090909092,0.36486486486486486,0.0,3.4,18.333333333333332,1.6296296296296295,0.04054054054054054,19.596363636363634
27,74,1,1,1,1,1,23,2,16,0,58,98,1,1,0,49.80909090909091,0.36486486486486486,0.037037037037037035,5.5,19.666666666666668,3.6296296296296298,0.0,25.676363636363636
27,74,1,1,1,1,1,28,2,20,0,84,61,1,0,2,55.009090909090915,0.36486486486486486,0.0,6.7,28.333333333333332,2.259259259259259,0.02702702702702703,23.196363636363635
27,74,1,1,1,1,1,21,0,10,1,54,44,1,0,3,69.00909090909092,0.36486486486486486,0.0,3.7,18.666666666666668,1.6296296296296295,0.04054054054054054,17.596363636363634
27,74,2,0,2,1,1,23,2,16,0,58,98,1,1,0,54.80909090909091,0.36486486486486486,0.037037037037037035,5.5,20.0,3.6296296296296298,0.0,23.676363636363632
27,74,2,0,2,1,1,28,2,20,0,84,61,1,0,2,60.009090909090915,0.36486486486486486,0.0,6.7,28.666666666666668,2.259259259259259,0.02702702702702703,21.196363636363635
27,74,2,0,2,1,1,21,0,10,1,54,44,1,0,3,74.00909090909092,0.36486486486486486,0.0,3.7,19.0,1.6296296296296295,0.04054054054054054,15.596363636363634
18,73,0,1,1,1,0,28,0,6,1,63,78,1,0,1,59.472727272727276,0.2465753424657534,0.0,2.5,21.333333333333332,4.333333333333333,0.0136986301369863,21.61090909090909
18,73,0,1,1,1,0,29,1,4,1,92,78,1,0,1,65.27272727272728,0.2465753424657534,0.0,1.9,31.0,4.333333333333333,0.0136986301369863,19.29090909090909
18,73,0,1,1,1,0,24,3,19,1,77,91,1,0,0,62.27272727272727,0.2465753424657534,0.0,6.4,26.0,5.055555555555555,0.0,20.490909090909092
18,73,2,1,2,1,0,28,0,6,1,63,78,1,0,1,69.47272727272727,0.2465753424657534,0.0,2.5,22.0,4.333333333333333,0.0136986301369863,17.610909090909093
18,73,2,1,2,1,0,29,1,4,1,92,78,1,0,1,75.27272727272728,0.2465753424657534,0.0,1.9,31.666666666666668,4.333333333333333,0.0136986301369863,15.29090909090909
18,73,2,1,2,1,0,24,3,19,1,77,91,1,0,0,72.27272727272728,0.2465753424657534,0.0,6.4,26.666666666666668,5.055555555555555,0.0,16.49090909090909
18,73,1,0,1,1,0,28,0,6,1,63,78,1,0,1,64.47272727272727,0.2465753424657534,0.0,2.5,21.666666666666668,4.333333333333333,0.0136986301369863,19.610909090909093
18,73,1,0,1,1,0,29,1,4,1,92,78,1,0,1,70.27272727272728,0.2465753424657534,0.0,1.9,31.333333333333332,4.333333333333333,0.0136986301369863,17.29090909090909
18,73,1,0,1,1,0,24,3,19,1,77,91,1,0,0,67.27272727272728,0.2465753424657534,0.0,6.4,26.333333333333332,5.055555555555555,0.0,18.49090909090909
18,73,1,1,1,1,0,28,0,6,1,63,78,1,0,1,64.47272727272727,0.2465753424657534,0.0,2.5,21.666666666666668,4.333333333333333,0.0136986301369863,19.610909090909093
18,73,1,1,1,1,0,29,1,4,1,92,78,1,0,1,70.27272727272728,0.2465753424657534,0.0,1.9,31.333333333333332,4.333333333333333,0.0136986301369863,17.29090909090909
18,73,1,1,1,1,0,24,3,19,1,77,91,1,0,0,67.27272727272728,0.2465753424657534,0.0,6.4,26.333333333333332,5.055555555555555,0.0,18.49090909090909
8,86,2,0,2,1,1,23,0,19,1,68,69,1,2,2,66.25454545454545,0.09302325581395349,0.25,6.4,23.666666666666668,8.625,0.023255813953488372,17.09818181818182
8,86,2,0,2,1,1,28,1,15,1,90,90,0,2,0,70.65454545454546,0.09302325581395349,0.25,4.8,31.0,11.25,0.0,15.33818181818182
8,86,2,0,2,1,1,25,0,9,1,85,91,1,1,0,69.65454545454546,0.09302325581395349,0.125,3.3999999999999995,29.333333333333332,11.375,0.0,15.33818181818182
8,86,0,1,0,1,1,23,0,19,1,68,69,1,2,2,56.25454545454546,0.09302325581395349,0.25,6.4,23.0,8.625,0.023255813953488372,21.098181818181818
8,86,0,1,0,1,1,28,1,15,1,90,90,0,2,0,60.654545454545456,0.09302325581395349,0.25,4.8,30.333333333333332,11.25,0.0,19.33818181818182
8,86,0,1,0,1,1,25,0,9,1,85,91,1,1,0,59.654545454545456,0.09302325581395349,0.125,3.3999999999999995,28.666666666666668,11.375,0.0,19.338181818181816
14,94,1,0,1,1,1,19,2,18,0,95,65,1,0,2,52.345454545454544,0.14893617021276595,0.0,6.1,32.0,4.642857142857143,0.02127659574468085,20.26181818181818
14,94,1,0,2,1,1,19,2,18,0,95,65,1,0,2,52.345454545454544,0.14893617021276595,0.0,6.1,32.0,4.642857142857143,0.02127659574468085,20.26181818181818
14,94,1,1,2,1,1,19,2,18,0,95,65,1,0,2,52.345454545454544,0.14893617021276595,0.0,6.1,32.0,4.642857142857143,0.02127659574468085,20.26181818181818
14,94,1,1,1,0,1,19,2,18,0,95,65,1,0,2,52.345454545454544,0.14893617021276595,0.0,5.8,32.0,4.642857142857143,0.02127659574468085,20.26181818181818
9,84,0,0,2,1,1,28,3,18,1,95,95,0,1,0,61.93636363636364,0.10714285714285714,0.1111111111111111,5.699999999999999,32.0,10.555555555555555,0.0,18.825454545454548
9,84,0,0,2,1,1,25,2,9,1,66,82,1,0,1,56.13636363636364,0.10714285714285714,0.0,3.3999999999999995,22.333333333333332,9.11111111111111,0.011904761904761904,20.745454545454542
9,84,2,1,2,1,1,28,3,18,1,95,95,0,1,0,71.93636363636364,0.10714285714285714,0.1111111111111111,5.699999999999999,32.666666666666664,10.555555555555555,0.0,14.825454545454548
9,84,2,1,2,1,1,25,2,9,1,66,82,1,0,1,66.13636363636364,0.10714285714285714,0.0,3.3999999999999995,23.0,9.11111111111111,0.011904761904761904,16.745454545454546
9,84,1,0,1,1,1,28,3,18,1,95,95,0,1,0,66.93636363636364,0.10714285714285714,0.1111111111111111,5.699999999999999,32.333333333333336,10.555555555555555,0.0,16.825454545454548
9,84,1,0,1,1,1,25,2,9,1,66,82,1,0,1,61.13636363636364,0.10714285714285714,0.0,3.3999999999999995,22.666666666666668,9.11111111111111,0.011904761904761904,18.745454545454546
25,82,2,1,1,1,1,24,2,18,1,95,48,1,2,3,82.44545454545454,0.3048780487804878,0.08,6.1,32.666666666666664,1.92,0.036585365853658534,11.421818181818185
25,82,2,1,1,1,1,25,3,7,0,61,94,1,1,0,55.64545454545454,0.3048780487804878,0.04,2.8,21.0,3.76,0.0,21.741818181818186
25,82,2,1,1,1,1,27,0,11,1,92,44,0,2,3,81.84545454545454,0.3048780487804878,0.08,3.5999999999999996,31.666666666666668,1.76,0.036585365853658534,11.661818181818182
25,82,2,1,1,1,1,18,0,12,1,69,55,1,2,2,77.24545454545455,0.3048780487804878,0.08,4.3,24.0,2.2,0.024390243902439025,13.50181818181818
25,82,0,0,1,1,1,24,2,18,1,95,48,1,2,3,72.44545454545454,0.3048780487804878,0.08,6.1,32.0,1.92,0.036585365853658534,15.421818181818185
25,82,0,0,1,1,1,25,3,7,0,61,94,1,1,0,45.64545454545454,0.3048780487804878,0.04,2.8,20.333333333333332,3.76,0.0,25.741818181818186
25,82,0,0,1,1,1,27,0,11,1,92,44,0,2,3,71.84545454545454,0.3048780487804878,0.08,3.5999999999999996,31.0,1.76,0.036585365853658534,15.661818181818184
25,82,0,0,1,1,1,18,0,12,1,69,55,1,2,2,67.24545454545455,0.3048780487804878,0.08,4.3,23.333333333333332,2.2,0.024390243902439025,17.501818181818184
25,82,1,1,1,0,1,24,2,18,1,95,48,1,2,3,77.44545454545454,0.3048780487804878,0.08,5.8,32.333333333333336,1.92,0.036585365853658534,13.421818181818185
25,82,1,1,1,0,1,25,3,7,0,61,94,1,1,0,50.64545454545454,0.3048780487804878,0.04,2.5,20.666666666666668,3.76,0.0,23.741818181818186
25,82,1,1,1,0,1,27,0,11,1,92,44,0,2,3,76.84545454545454,0.3048780487804878,0.08,3.3,31.333333333333332,1.76,0.036585365853658534,13.661818181818184
25,82,1,1,1,0,1,18,0,12,1,69,55,1,2,2,72.24545454545455,0.3048780487804878,0.08,3.9999999999999996,23.666666666666668,2.2,0.024390243902439025,15.501818181818182
25,82,1,1,0,1,1,24,2,18,1,95,48,1,2,3,77.44545454545454,0.3048780487804878,0.08,6.1,32.333333333333336,1.92,0.036585365853658534,13.421818181818185
25,82,1,1,0,1,1,25,3,7,0,61,94,1,1,0,50.64545454545454,0.3048780487804878,0.04,2.8,20.666666666666668,3.76,0.0,23.741818181818186
25,82,1,1,0,1,1,27,0,11,1,92,44,0,2,3,76.84545454545454,0.3048780487804878,0.08,3.5999999999999996,31.333333333333332,1.76,0.036585365853658534,13.661818181818184
25,82,1,1,0,1,1,18,0,12,1,69,55,1,2,2,72.24545454545455,0.3048780487804878,0.08,4.3,23.666666666666668,2.2,0.024390243902439025,15.501818181818182
25,82,1,1,1,1,1,24,2,18,1,95,48,1,2,3,77.44545454545454,0.3048780487804878,0.08,6.1,32.333333333333336,1.92,0.036585365853658534,13.421818181818185
25,82,1,1,1,1,1,25,3,7,0,61,94,1,1,0,50.64545454545454,0.3048780487804878,0.04,2.8,20.666666666666668,3.76,0.0,23.741818181818186
25,82,1,1,1,1,1,27,0,11,1,92,44,0,2,3,76.84545454545454,0.3048780487804878,0.08,3.5999999999999996,31.333333333333332,1.76,0.036585365853658534,13.661818181818184
25,82,1,1,1,1,1,18,0,12,1,69,55,1,2,2,72.24545454545455,0.3048780487804878,0.08,4.3,23.666666666666668,2.2,0.024390243902439025,15.501818181818182
25,82,2,0,0,1,1,24,2,18,1,95,48,1,2,3,82.44545454545454,0.3048780487804878,0.08,6.1,32.666666666666664,1.92,0.036585365853658534,11.421818181818185
25,82,2,0,0,1,1,25,3,7,0,61,94,1,1,0,55.64545454545454,0.3048780487804878,0.04,2.8,21.0,3.76,0.0,21.741818181818186
25,82,2,0,0,1,1,27,0,11,1,92,44,0,2,3,81.84545454545454,0.3048780487804878,0.08,3.5999999999999996,31.666666666666668,1.76,0.036585365853658534,11.661818181818182
25,82,2,0,0,1,1,18,0,12,1,69,55,1,2,2,77.24545454545455,0.3048780487804878,0.08,4.3,24.0,2.2,0.024390243902439025,13.50181818181818
25,82,2,0,1,1,1,24,2,18,1,95,48,1,2,3,82.44545454545454,0.3048780487804878,0.08,6.1,32.666666666666664,1.92,0.036585365853658534,11.421818181818185
25,82,2,0,1,1,1,25,3,7,0,61,94,1,1,0,55.64545454545454,0.3048780487804878,0.04,2.8,21.0,3.76,0.0,21.741818181818186
25,82,2,0,1,1,1,27,0,11,1,92,44,0,2,3,81.84545454545454,0.3048780487804878,0.08,3.5999999999999996,31.666666666666668,1.76,0.036585365853658534,11.661818181818182
25,82,2,0,1,1,1,18,0,12,1,69,55,1,2,2,77.24545454545455,0.3048780487804878,0.08,4.3,24.0,2.2,0.024390243902439025,13.50181818181818
7,86,0,0,1,1,0,26,1,8,1,76,40,0,1,3,57.17272727272727,0.08139534883720931,0.14285714285714285,2.6999999999999997,25.666666666666668,5.714285714285714,0.03488372093023256,20.330909090909092
25,89,1,1,2,1,1,24,1,8,1,95,82,1,2,1,78.84545454545454,0.2808988764044944,0.08,3.0999999999999996,32.333333333333336,3.28,0.011235955056179775,11.461818181818185
25,89,0,1,2,1,1,24,1,8,1,95,82,1,2,1,73.84545454545454,0.2808988764044944,0.08,3.0999999999999996,32.0,3.28,0.011235955056179775,13.461818181818185
25,89,2,0,1,1,1,24,1,8,1,95,82,1,2,1,83.84545454545454,0.2808988764044944,0.08,3.0999999999999996,32.666666666666664,3.28,0.011235955056179775,9.461818181818183
18,84,2,0,1,1,0,20,3,19,1,79,98,0,0,0,74.87272727272727,0.21428571428571427,0.0,6.0,27.333333333333332,5.444444444444445,0.0,13.25090909090909
18,84,2,0,1,1,0,23,0,10,1,60,82,1,2,1,71.07272727272728,0.21428571428571427,0.1111111111111111,3.7,21.0,4.555555555555555,0.011904761904761904,15.57090909090909
18,84,2,0,1,1,0,23,2,10,1,71,46,1,2,3,73.27272727272728,0.21428571428571427,0.1111111111111111,3.7,24.666666666666668,2.5555555555555554,0.03571428571428571,14.690909090909088
18,84,2,0,1,1,0,23,3,18,0,98,47,0,2,3,58.67272727272727,0.21428571428571427,0.1111111111111111,5.699999999999999,33.333333333333336,2.611111111111111,0.03571428571428571,20.53090909090909
18,84,1,1,1,1,0,20,3,19,1,79,98,0,0,0,69.87272727272727,0.21428571428571427,0.0,6.0,27.0,5.444444444444445,0.0,15.25090909090909
18,84,1,1,1,1,0,23,0,10,1,60,82,1,2,1,66.07272727272728,0.21428571428571427,0.1111111111111111,3.7,20.666666666666668,4.555555555555555,0.011904761904761904,17.57090909090909
18,84,1,1,1,1,0,23,2,10,1,71,46,1,2,3,68.27272727272728,0.21428571428571427,0.1111111111111111,3.7,24.333333333333332,2.5555555555555554,0.03571428571428571,16.690909090909088
18,84,1,1,1,1,0,23,3,18,0,98,47,0,2,3,53.67272727272727,0.21428571428571427,0.1111111111111111,5.699999999999999,33.0,2.611111111111111,0.03571428571428571,22.53090909090909
18,84,2,1,0,1,0,20,3,19,1,79,98,0,0,0,74.87272727272727,0.21428571428571427,0.0,6.0,27.333333333333332,5.444444444444445,0.0,13.25090909090909
18,84,2,1,0,1,0,23,0,10,1,60,82,1,2,1,71.07272727272728,0.21428571428571427,0.1111111111111111,3.7,21.0,4.555555555555555,0.011904761904761904,15.57090909090909
18,84,2,1,0,1,0,23,2,10,1,71,46,1,2,3,73.27272727272728,0.21428571428571427,0.1111111111111111,3.7,24.666666666666668,2.5555555555555554,0.03571428571428571,14.690909090909088
18,84,2,1,0,1,0,23,3,18,0,98,47,0,2,3,58.67272727272727,0.21428571428571427,0.1111111111111111,5.699999999999999,33.333333333333336,2.611111111111111,0.03571428571428571,20.53090909090909
18,84,0,0,1,1,0,20,3,19,1,79,98,0,0,0,64.87272727272727,0.21428571428571427,0.0,6.0,26.666666666666668,5.444444444444445,0.0,17.25090909090909
18,84,0,0,1,1,0,23,0,10,1,60,82,1,2,1,61.07272727272728,0.21428571428571427,0.1111111111111111,3.7,20.333333333333332,4.555555555555555,0.011904761904761904,19.57090909090909
18,84,0,0,1,1,0,23,2,10,1,71,46,1,2,3,63.27272727272727,0.21428571428571427,0.1111111111111111,3.7,24.0,2.5555555555555554,0.03571428571428571,18.69090909090909
18,84,0,0,1,1,0,23,3,18,0,98,47,0,2,3,48.67272727272727,0.21428571428571427,0.1111111111111111,5.699999999999999,32.666666666666664,2.611111111111111,0.03571428571428571,24.53090909090909
18,84,0,1,0,1,0,20,3,19,1,79,98,0,0,0,64.87272727272727,0.21428571428571427,0.0,6.0,26.666666666666668,5.444444444444445,0.0,17.25090909090909
18,84,0,1,0,1,0,23,0,10,1,60,82,1,2,1,61.07272727272728,0.21428571428571427,0.1111111111111111,3.7,20.333333333333332,4.555555555555555,0.011904761904761904,19.57090909090909
18,84,0,1,0,1,0,23,2,10,1,71,46,1,2,3,63.27272727272727,0.21428571428571427,0.1111111111111111,3.7,24.0,2.5555555555555554,0.03571428571428571,18.69090909090909
18,84,0,1,0,1,0,23,3,18,0,98,47,0,2,3,48.67272727272727,0.21428571428571427,0.1111111111111111,5.699999999999999,32.666666666666664,2.611111111111111,0.03571428571428571,24.53090909090909
24,71,0,0,1,1,0,25,3,5,1,85,81,1,1,1,67.56363636363636,0.3380281690140845,0.041666666666666664,2.2,28.666666666666668,3.375,0.014084507042253521,19.17454545454546
24,71,2,1,1,1,0,25,3,5,1,85,81,1,1,1,77.56363636363636,0.3380281690140845,0.041666666666666664,2.2,29.333333333333332,3.375,0.014084507042253521,15.174545454545456
24,71,2,1,0,1,0,25,3,5,1,85,81,1,1,1,77.56363636363636,0.3380281690140845,0.041666666666666664,2.2,29.333333333333332,3.375,0.014084507042253521,15.174545454545456
24,71,1,0,1,0,0,25,3,5,1,85,81,1,1,1,72.56363636363636,0.3380281690140845,0.041666666666666664,1.9,29.0,3.375,0.014084507042253521,17.17454545454546
34,63,2,1,0,1,0,28,0,18,1,78,67,1,2,2,81.38181818181818,0.5396825396825397,0.058823529411764705,6.1,27.0,1.9705882352941178,0.031746031746031744,15.64727272727273
34,63,2,1,0,1,0,23,0,20,1,65,95,1,2,0,78.78181818181818,0.5396825396825397,0.058823529411764705,6.7,22.666666666666668,2.7941176470588234,0.0,16.687272727272727
17,73,1,0,2,1,1,25,3,13,1,88,54,1,2,3,68.79090909090908,0.2328767123287671,0.11764705882352941,4.6,30.0,3.176470588235294,0.0410958904109589,18.683636363636367
17,73,1,0,2,1,1,28,1,14,0,94,51,1,2,3,49.990909090909085,0.2328767123287671,0.11764705882352941,4.9,31.666666666666668,3.0,0.0410958904109589,26.20363636363637
17,73,1,1,1,1,1,25,3,13,1,88,54,1,2,3,68.79090909090908,0.2328767123287671,0.11764705882352941,4.6,30.0,3.176470588235294,0.0410958904109589,18.683636363636367
17,73,1,1,1,1,1,28,1,14,0,94,51,1,2,3,49.990909090909085,0.2328767123287671,0.11764705882352941,4.9,31.666666666666668,3.0,0.0410958904109589,26.20363636363637
17,73,2,1,1,1,1,25,3,13,1,88,54,1,2,3,73.79090909090908,0.2328767123287671,0.11764705882352941,4.6,30.333333333333332,3.176470588235294,0.0410958904109589,16.683636363636367
17,73,2,1,1,1,1,28,1,14,0,94,51,1,2,3,54.990909090909085,0.2328767123287671,0.11764705882352941,4.9,32.0,3.0,0.0410958904109589,24.20363636363637
17,73,1,1,2,1,1,25,3,13,1,88,54,1,2,3,68.79090909090908,0.2328767123287671,0.11764705882352941,4.6,30.0,3.176470588235294,0.0410958904109589,18.683636363636367
17,73,1,1,2,1,1,28,1,14,0,94,51,1,2,3,49.990909090909085,0.2328767123287671,0.11764705882352941,4.9,31.666666666666668,3.0,0.0410958904109589,26.20363636363637
